"country","year","gender","age","rank_permanent_inc","nobs_res_1yr_log_chg_by_skill","p9050_res_1yr_log_chg_by_skill","p5010_res_1yr_log_chg_by_skill","p9010_res_1yr_log_chg_by_skill"
"AUS",2014,"Female","45-55",100,529,0.28810811,0.48595792,0.77406597
"AUS",2015,"Female","25-34",2.5,17841,0.79995251,0.5595032,1.3594557
"AUS",2015,"Female","25-34",5,17841,0.71840107,0.55239713,1.2707982
"AUS",2015,"Female","25-34",7.5,17840,0.65673703,0.5278455,1.1845825
"AUS",2015,"Female","25-34",10,17841,0.61605269,0.52298248,1.1390352
"AUS",2015,"Female","25-34",12.5,17840,0.5779205,0.5173533,1.0952737
"AUS",2015,"Female","25-34",15,17841,0.5416671,0.50948292,1.05115
"AUS",2015,"Female","25-34",17.5,17840,0.52544832,0.50848961,1.0339379
"AUS",2015,"Female","25-34",20,17841,0.49082372,0.51336801,1.0041918
"AUS",2015,"Female","25-34",22.5,17840,0.46982288,0.4912428,0.96106565
"AUS",2015,"Female","25-34",25,17841,0.4520213,0.48463368,0.93665498
"AUS",2015,"Female","25-34",27.5,17841,0.43720484,0.4887929,0.92599773
"AUS",2015,"Female","25-34",30,17840,0.3987667,0.48868731,0.88745403
"AUS",2015,"Female","25-34",32.5,17841,0.39178556,0.4756822,0.86746776
"AUS",2015,"Female","25-34",35,17840,0.36472729,0.45559129,0.82031858
"AUS",2015,"Female","25-34",37.5,17841,0.34255829,0.45153189,0.79409015
"AUS",2015,"Female","25-34",40,17840,0.3458406,0.46003801,0.80587864
"AUS",2015,"Female","25-34",42.5,17841,0.3238259,0.4595879,0.78341377
"AUS",2015,"Female","25-34",45,17840,0.32232022,0.43756059,0.75988078
"AUS",2015,"Female","25-34",47.5,17841,0.29614761,0.46157008,0.75771773
"AUS",2015,"Female","25-34",50,17840,0.29341269,0.4485684,0.74198109
"AUS",2015,"Female","25-34",52.5,17841,0.2889289,0.43871969,0.72764862
"AUS",2015,"Female","25-34",55,17841,0.2810162,0.4379696,0.7189858
"AUS",2015,"Female","25-34",57.5,17840,0.27880418,0.44699317,0.72579741
"AUS",2015,"Female","25-34",60,17841,0.2680029,0.45332271,0.72132564
"AUS",2015,"Female","25-34",62.5,17840,0.2638379,0.4380089,0.70184684
"AUS",2015,"Female","25-34",65,17841,0.26052299,0.44002521,0.70054817
"AUS",2015,"Female","25-34",67.5,17840,0.2616078,0.42683989,0.68844771
"AUS",2015,"Female","25-34",70,17841,0.2538732,0.43369281,0.68756604
"AUS",2015,"Female","25-34",72.5,17840,0.25856611,0.44352669,0.70209277
"AUS",2015,"Female","25-34",75,17841,0.2515732,0.43748951,0.68906271
"AUS",2015,"Female","25-34",77.5,17841,0.23137701,0.44788578,0.67926276
"AUS",2015,"Female","25-34",80,17840,0.2218976,0.43806532,0.65996289
"AUS",2015,"Female","25-34",82.5,17841,0.2115764,0.4523589,0.6639353
"AUS",2015,"Female","25-34",85,17840,0.2034941,0.41949371,0.62298781
"AUS",2015,"Female","25-34",87.5,17841,0.21108782,0.44047898,0.6515668
"AUS",2015,"Female","25-34",90,17840,0.21732461,0.46016419,0.6774888
"AUS",2015,"Female","25-34",92.5,17841,0.2207084,0.44910732,0.66981572
"AUS",2015,"Female","25-34",95,17840,0.22746108,0.45753902,0.68500006
"AUS",2015,"Female","25-34",97.5,17841,0.2516433,0.49463278,0.74627608
"AUS",2015,"Female","25-34",99,10704,0.27669477,0.56398332,0.8406781
"AUS",2015,"Female","25-34",99.9,6423,0.31471059,0.69191825,1.0066289
"AUS",2015,"Female","25-34",100,713,0.40278721,0.7571944,1.1599816
"AUS",2015,"Female","25-55",2.5,52654,0.74117279,0.41869909,1.1598718
"AUS",2015,"Female","25-55",5,52654,0.6325897,0.42120081,1.0537906
"AUS",2015,"Female","25-55",7.5,52654,0.5700736,0.40247381,0.97254741
"AUS",2015,"Female","25-55",10,52654,0.52883524,0.38092291,0.90975809
"AUS",2015,"Female","25-55",12.5,52653,0.49132797,0.37936109,0.87068903
"AUS",2015,"Female","25-55",15,52654,0.46133438,0.37386748,0.83520186
"AUS",2015,"Female","25-55",17.5,52654,0.43585202,0.3576178,0.79346985
"AUS",2015,"Female","25-55",20,52654,0.41665491,0.35782981,0.77448475
"AUS",2015,"Female","25-55",22.5,52653,0.41013849,0.3623516,0.77249008
"AUS",2015,"Female","25-55",25,52654,0.3827202,0.35448128,0.73720145
"AUS",2015,"Female","25-55",27.5,52654,0.37328011,0.34913331,0.72241342
"AUS",2015,"Female","25-55",30,52654,0.3527894,0.34242889,0.69521827
"AUS",2015,"Female","25-55",32.5,52654,0.34369028,0.34103832,0.68472862
"AUS",2015,"Female","25-55",35,52653,0.32648981,0.3367404,0.66323018
"AUS",2015,"Female","25-55",37.5,52654,0.3137069,0.33160508,0.64531201
"AUS",2015,"Female","25-55",40,52654,0.30147552,0.32100591,0.62248141
"AUS",2015,"Female","25-55",42.5,52654,0.29231477,0.32442212,0.61673689
"AUS",2015,"Female","25-55",45,52653,0.2891238,0.32467559,0.61379939
"AUS",2015,"Female","25-55",47.5,52654,0.28158182,0.32550049,0.60708231
"AUS",2015,"Female","25-55",50,52654,0.27445331,0.3222819,0.59673524
"AUS",2015,"Female","25-55",52.5,52654,0.2660335,0.33030039,0.59633392
"AUS",2015,"Female","25-55",55,52654,0.25925228,0.322891,0.58214331
"AUS",2015,"Female","25-55",57.5,52653,0.25683898,0.33185792,0.5886969
"AUS",2015,"Female","25-55",60,52654,0.24926491,0.32663381,0.57589871
"AUS",2015,"Female","25-55",62.5,52654,0.24971111,0.32901281,0.57872391
"AUS",2015,"Female","25-55",65,52654,0.24155328,0.3293089,0.57086217
"AUS",2015,"Female","25-55",67.5,52653,0.23680529,0.31813851,0.5549438
"AUS",2015,"Female","25-55",70,52654,0.23134631,0.33386031,0.56520665
"AUS",2015,"Female","25-55",72.5,52654,0.22935209,0.32299882,0.55235088
"AUS",2015,"Female","25-55",75,52654,0.2204012,0.3282159,0.54861712
"AUS",2015,"Female","25-55",77.5,52654,0.21378732,0.32519019,0.5389775
"AUS",2015,"Female","25-55",80,52653,0.20910621,0.32051191,0.52961808
"AUS",2015,"Female","25-55",82.5,52654,0.2027189,0.3219749,0.52469379
"AUS",2015,"Female","25-55",85,52654,0.19891512,0.317285,0.51620013
"AUS",2015,"Female","25-55",87.5,52654,0.19564269,0.30376232,0.499405
"AUS",2015,"Female","25-55",90,52653,0.18867528,0.2847051,0.47338039
"AUS",2015,"Female","25-55",92.5,52654,0.19602779,0.29932672,0.49535447
"AUS",2015,"Female","25-55",95,52654,0.20654321,0.32191449,0.5284577
"AUS",2015,"Female","25-55",97.5,52654,0.2341952,0.35719982,0.59139502
"AUS",2015,"Female","25-55",99,31592,0.25683689,0.42531142,0.68214834
"AUS",2015,"Female","25-55",99.9,18955,0.28586167,0.4291153,0.71497703
"AUS",2015,"Female","25-55",100,2106,0.30289149,0.39042473,0.69331622
"AUS",2015,"Female","35-44",2.5,21177,0.72747779,0.41155338,1.1390312
"AUS",2015,"Female","35-44",5,21177,0.61483109,0.39788902,1.0127201
"AUS",2015,"Female","35-44",7.5,21177,0.54656029,0.38179338,0.92835373
"AUS",2015,"Female","35-44",10,21176,0.50582337,0.37193942,0.87776279
"AUS",2015,"Female","35-44",12.5,21177,0.48266518,0.3560456,0.83871078
"AUS",2015,"Female","35-44",15,21177,0.45554239,0.35694399,0.81248641
"AUS",2015,"Female","35-44",17.5,21177,0.42370972,0.3527374,0.77644712
"AUS",2015,"Female","35-44",20,21176,0.41590929,0.33477432,0.75068361
"AUS",2015,"Female","35-44",22.5,21178,0.39241281,0.32481039,0.71722317
"AUS",2015,"Female","35-44",25,21176,0.39244729,0.34393358,0.73638093
"AUS",2015,"Female","35-44",27.5,21177,0.36491859,0.3306424,0.69556099
"AUS",2015,"Female","35-44",30,21176,0.34726259,0.33281881,0.68008137
"AUS",2015,"Female","35-44",32.5,21177,0.34242222,0.31718001,0.65960222
"AUS",2015,"Female","35-44",35,21177,0.3328799,0.3179982,0.65087807
"AUS",2015,"Female","35-44",37.5,21177,0.31496519,0.31459218,0.62955737
"AUS",2015,"Female","35-44",40,21176,0.30548328,0.31297219,0.61845547
"AUS",2015,"Female","35-44",42.5,21177,0.29704303,0.29519838,0.59224141
"AUS",2015,"Female","35-44",45,21178,0.29137141,0.29606241,0.58743382
"AUS",2015,"Female","35-44",47.5,21176,0.28786182,0.2949889,0.58285069
"AUS",2015,"Female","35-44",50,21176,0.27837551,0.29407099,0.57244647
"AUS",2015,"Female","35-44",52.5,21177,0.27207649,0.2896978,0.56177431
"AUS",2015,"Female","35-44",55,21177,0.27316001,0.29520541,0.5683654
"AUS",2015,"Female","35-44",57.5,21180,0.26014039,0.30316651,0.56330687
"AUS",2015,"Female","35-44",60,21173,0.25635841,0.29708201,0.55344039
"AUS",2015,"Female","35-44",62.5,21177,0.26180169,0.3042537,0.56605542
"AUS",2015,"Female","35-44",65,21177,0.2473951,0.30035159,0.54774672
"AUS",2015,"Female","35-44",67.5,21178,0.23902169,0.30281299,0.54183471
"AUS",2015,"Female","35-44",70,21175,0.2378675,0.30092791,0.53879541
"AUS",2015,"Female","35-44",72.5,21177,0.2285777,0.30061328,0.52919102
"AUS",2015,"Female","35-44",75,21177,0.22672939,0.3061161,0.5328455
"AUS",2015,"Female","35-44",77.5,21177,0.2283822,0.2962046,0.5245868
"AUS",2015,"Female","35-44",80,21176,0.2162189,0.30386269,0.52008158
"AUS",2015,"Female","35-44",82.5,21177,0.2142258,0.3019892,0.51621497
"AUS",2015,"Female","35-44",85,21177,0.2067779,0.2927987,0.49957663
"AUS",2015,"Female","35-44",87.5,21177,0.19998831,0.27743131,0.47741961
"AUS",2015,"Female","35-44",90,21176,0.19908799,0.29274839,0.4918364
"AUS",2015,"Female","35-44",92.5,21177,0.217521,0.31991699,0.53743798
"AUS",2015,"Female","35-44",95,21177,0.2264663,0.33434561,0.56081188
"AUS",2015,"Female","35-44",97.5,21177,0.2674087,0.3901616,0.6575703
"AUS",2015,"Female","35-44",99,12706,0.28801769,0.43262368,0.72064137
"AUS",2015,"Female","35-44",99.9,7623,0.3160235,0.46014801,0.77617151
"AUS",2015,"Female","35-44",100,847,0.3089056,0.3960934,0.70499897
"AUS",2015,"Female","45-55",2.5,13637,0.67717588,0.33956981,1.0167457
"AUS",2015,"Female","45-55",5,13636,0.53850263,0.35292101,0.89142364
"AUS",2015,"Female","45-55",7.5,13638,0.47061998,0.3202633,0.7908833
"AUS",2015,"Female","45-55",10,13635,0.4232206,0.30988151,0.73310208
"AUS",2015,"Female","45-55",12.5,13637,0.38032922,0.28117841,0.66150761
"AUS",2015,"Female","45-55",15,13637,0.35974088,0.27995929,0.63970017
"AUS",2015,"Female","45-55",17.5,13636,0.33250999,0.27589989,0.60840988
"AUS",2015,"Female","45-55",20,13636,0.30663311,0.2587876,0.56542069
"AUS",2015,"Female","45-55",22.5,13637,0.29885229,0.272111,0.57096326
"AUS",2015,"Female","45-55",25,13636,0.29006168,0.24318841,0.53325009
"AUS",2015,"Female","45-55",27.5,13637,0.27699733,0.24398971,0.52098703
"AUS",2015,"Female","45-55",30,13636,0.26524532,0.24220911,0.5074544
"AUS",2015,"Female","45-55",32.5,13638,0.25290233,0.2259634,0.47886571
"AUS",2015,"Female","45-55",35,13635,0.2441251,0.22428191,0.46840701
"AUS",2015,"Female","45-55",37.5,13637,0.23441428,0.22695559,0.46136987
"AUS",2015,"Female","45-55",40,13636,0.2171464,0.2080773,0.42522371
"AUS",2015,"Female","45-55",42.5,13637,0.20329911,0.20911309,0.4124122
"AUS",2015,"Female","45-55",45,13636,0.1990355,0.20621881,0.4052543
"AUS",2015,"Female","45-55",47.5,13637,0.19885862,0.20447791,0.40333652
"AUS",2015,"Female","45-55",50,13636,0.1984041,0.20047489,0.39887899
"AUS",2015,"Female","45-55",52.5,13636,0.19680801,0.19064809,0.38745612
"AUS",2015,"Female","45-55",55,13637,0.18964171,0.209986,0.39962769
"AUS",2015,"Female","45-55",57.5,13636,0.1794859,0.1893951,0.36888099
"AUS",2015,"Female","45-55",60,13637,0.1800458,0.1922245,0.37227029
"AUS",2015,"Female","45-55",62.5,13636,0.17570759,0.1995499,0.37525749
"AUS",2015,"Female","45-55",65,13637,0.175286,0.1968886,0.37217459
"AUS",2015,"Female","45-55",67.5,13636,0.16681111,0.1944266,0.3612377
"AUS",2015,"Female","45-55",70,13637,0.1576674,0.19519809,0.35286552
"AUS",2015,"Female","45-55",72.5,13636,0.15206209,0.1874792,0.33954132
"AUS",2015,"Female","45-55",75,13637,0.1580776,0.1761878,0.33426541
"AUS",2015,"Female","45-55",77.5,13636,0.15042821,0.1771021,0.32753029
"AUS",2015,"Female","45-55",80,13637,0.1470345,0.17187521,0.3189097
"AUS",2015,"Female","45-55",82.5,13637,0.1376614,0.17054981,0.30821121
"AUS",2015,"Female","45-55",85,13636,0.1286905,0.160482,0.2891725
"AUS",2015,"Female","45-55",87.5,13636,0.11808619,0.1542916,0.27237779
"AUS",2015,"Female","45-55",90,13637,0.11806761,0.1523492,0.2704168
"AUS",2015,"Female","45-55",92.5,13636,0.1280939,0.1701849,0.29827881
"AUS",2015,"Female","45-55",95,13637,0.1420943,0.1896178,0.3317121
"AUS",2015,"Female","45-55",97.5,13636,0.1764261,0.2384612,0.41488731
"AUS",2015,"Female","45-55",99,8182,0.20276269,0.30625451,0.50901723
"AUS",2015,"Female","45-55",99.9,4909,0.2464028,0.33545199,0.58185482
"AUS",2015,"Female","45-55",100,545,0.31651902,0.28242809,0.59894711
"AUS",2016,"Female","25-34",2.5,18300,0.81836426,0.57068288,1.3890471
"AUS",2016,"Female","25-34",5,18300,0.69899118,0.53433311,1.2333243
"AUS",2016,"Female","25-34",7.5,18299,0.64476895,0.51774228,1.1625112
"AUS",2016,"Female","25-34",10,18300,0.5984388,0.52626938,1.1247082
"AUS",2016,"Female","25-34",12.5,18299,0.57697666,0.50468439,1.0816611
"AUS",2016,"Female","25-34",15,18300,0.5491333,0.50818062,1.0573139
"AUS",2016,"Female","25-34",17.5,18300,0.51092505,0.50162929,1.0125544
"AUS",2016,"Female","25-34",20,18300,0.48704094,0.4875775,0.97461843
"AUS",2016,"Female","25-34",22.5,18299,0.45800588,0.4958148,0.95382071
"AUS",2016,"Female","25-34",25,18299,0.45441678,0.49205568,0.94647247
"AUS",2016,"Female","25-34",27.5,18300,0.43302721,0.4759579,0.90898514
"AUS",2016,"Female","25-34",30,18299,0.40307707,0.47788399,0.88096106
"AUS",2016,"Female","25-34",32.5,18301,0.37975979,0.4641819,0.84394169
"AUS",2016,"Female","25-34",35,18299,0.37745491,0.46531859,0.8427735
"AUS",2016,"Female","25-34",37.5,18299,0.35849839,0.4494029,0.80790126
"AUS",2016,"Female","25-34",40,18300,0.34848112,0.45138741,0.79986846
"AUS",2016,"Female","25-34",42.5,18299,0.34600011,0.4510113,0.79701138
"AUS",2016,"Female","25-34",45,18300,0.30436867,0.4523336,0.7567023
"AUS",2016,"Female","25-34",47.5,18299,0.31267798,0.45453301,0.76721096
"AUS",2016,"Female","25-34",50,18300,0.30540931,0.43233389,0.7377432
"AUS",2016,"Female","25-34",52.5,18300,0.29398289,0.43103948,0.72502238
"AUS",2016,"Female","25-34",55,18299,0.2843549,0.44622621,0.7305811
"AUS",2016,"Female","25-34",57.5,18301,0.27569541,0.43683329,0.71252871
"AUS",2016,"Female","25-34",60,18298,0.27173352,0.4411464,0.7128799
"AUS",2016,"Female","25-34",62.5,18300,0.26785803,0.4422155,0.71007347
"AUS",2016,"Female","25-34",65,18299,0.27361849,0.4496164,0.72323489
"AUS",2016,"Female","25-34",67.5,18300,0.26453218,0.4438214,0.70835358
"AUS",2016,"Female","25-34",70,18300,0.25999719,0.43274501,0.69274223
"AUS",2016,"Female","25-34",72.5,18299,0.26686519,0.4301917,0.69705689
"AUS",2016,"Female","25-34",75,18300,0.25765538,0.43526089,0.69291627
"AUS",2016,"Female","25-34",77.5,18299,0.24588591,0.44750071,0.69338661
"AUS",2016,"Female","25-34",80,18300,0.23898649,0.45943329,0.69841981
"AUS",2016,"Female","25-34",82.5,18299,0.22836441,0.42365989,0.65202427
"AUS",2016,"Female","25-34",85,18300,0.2211923,0.4271799,0.64837217
"AUS",2016,"Female","25-34",87.5,18300,0.2186234,0.44263309,0.66125649
"AUS",2016,"Female","25-34",90,18300,0.22700131,0.45225281,0.67925411
"AUS",2016,"Female","25-34",92.5,18299,0.22878268,0.4578433,0.68662596
"AUS",2016,"Female","25-34",95,18299,0.23453809,0.47491622,0.7094543
"AUS",2016,"Female","25-34",97.5,18300,0.25087899,0.48409069,0.73496974
"AUS",2016,"Female","25-34",99,10980,0.28657231,0.51460379,0.80117607
"AUS",2016,"Female","25-34",99.9,6588,0.3163954,0.62041998,0.93681538
"AUS",2016,"Female","25-34",100,731,0.34519291,0.65278339,0.9979763
"AUS",2016,"Female","25-55",2.5,53877,0.75737321,0.4271858,1.184559
"AUS",2016,"Female","25-55",5,53876,0.62473869,0.4069196,1.0316583
"AUS",2016,"Female","25-55",7.5,53877,0.57163656,0.38689011,0.95852661
"AUS",2016,"Female","25-55",10,53876,0.52302319,0.37768668,0.90070987
"AUS",2016,"Female","25-55",12.5,53876,0.4911032,0.3748059,0.8659091
"AUS",2016,"Female","25-55",15,53877,0.46430692,0.36006051,0.8243674
"AUS",2016,"Female","25-55",17.5,53876,0.44927278,0.35697809,0.80625087
"AUS",2016,"Female","25-55",20,53876,0.4263663,0.35719469,0.78356099
"AUS",2016,"Female","25-55",22.5,53877,0.41002807,0.3452988,0.75532687
"AUS",2016,"Female","25-55",25,53876,0.38330871,0.34597459,0.72928333
"AUS",2016,"Female","25-55",27.5,53877,0.37069398,0.33352709,0.70422107
"AUS",2016,"Female","25-55",30,53876,0.35798979,0.32909131,0.6870811
"AUS",2016,"Female","25-55",32.5,53876,0.34926179,0.3271881,0.67644989
"AUS",2016,"Female","25-55",35,53876,0.326341,0.3282797,0.65462071
"AUS",2016,"Female","25-55",37.5,53877,0.32471642,0.32104051,0.6457569
"AUS",2016,"Female","25-55",40,53876,0.311046,0.31244189,0.62348789
"AUS",2016,"Female","25-55",42.5,53876,0.29796702,0.31751511,0.61548209
"AUS",2016,"Female","25-55",45,53877,0.29643971,0.32262769,0.61906743
"AUS",2016,"Female","25-55",47.5,53876,0.28194249,0.31863239,0.60057491
"AUS",2016,"Female","25-55",50,53876,0.2777065,0.31890431,0.59661078
"AUS",2016,"Female","25-55",52.5,53877,0.2690621,0.31996542,0.58902752
"AUS",2016,"Female","25-55",55,53876,0.26498288,0.3170363,0.58201921
"AUS",2016,"Female","25-55",57.5,53877,0.256111,0.3296977,0.58580869
"AUS",2016,"Female","25-55",60,53876,0.2588686,0.3193084,0.57817698
"AUS",2016,"Female","25-55",62.5,53876,0.2483944,0.31828421,0.56667864
"AUS",2016,"Female","25-55",65,53877,0.2553317,0.32398739,0.57931912
"AUS",2016,"Female","25-55",67.5,53876,0.24386019,0.32083631,0.56469649
"AUS",2016,"Female","25-55",70,53876,0.2414802,0.31494111,0.55642128
"AUS",2016,"Female","25-55",72.5,53877,0.23734069,0.31728351,0.5546242
"AUS",2016,"Female","25-55",75,53876,0.2278887,0.31334499,0.54123366
"AUS",2016,"Female","25-55",77.5,53876,0.22244841,0.32621089,0.54865932
"AUS",2016,"Female","25-55",80,53877,0.21588841,0.3167465,0.53263491
"AUS",2016,"Female","25-55",82.5,53876,0.20903462,0.31364641,0.522681
"AUS",2016,"Female","25-55",85,53876,0.20901591,0.30503151,0.51404738
"AUS",2016,"Female","25-55",87.5,53877,0.2043469,0.2996746,0.50402153
"AUS",2016,"Female","25-55",90,53876,0.20185401,0.2817747,0.48362869
"AUS",2016,"Female","25-55",92.5,53878,0.20561361,0.29874039,0.504354
"AUS",2016,"Female","25-55",95,53875,0.21539488,0.29477909,0.51017398
"AUS",2016,"Female","25-55",97.5,53876,0.24482529,0.34457338,0.58939868
"AUS",2016,"Female","25-55",99,32326,0.26347449,0.40202078,0.66549528
"AUS",2016,"Female","25-55",99.9,19395,0.27973729,0.4106108,0.69034809
"AUS",2016,"Female","25-55",100,2155,0.27311867,0.43233612,0.70545483
"AUS",2016,"Female","35-44",2.5,21540,0.74005425,0.42232171,1.1623759
"AUS",2016,"Female","35-44",5,21539,0.58937931,0.39035612,0.97973537
"AUS",2016,"Female","35-44",7.5,21539,0.56572419,0.3679944,0.93371856
"AUS",2016,"Female","35-44",10,21540,0.51702881,0.36278689,0.8798157
"AUS",2016,"Female","35-44",12.5,21539,0.47839069,0.3640812,0.8424719
"AUS",2016,"Female","35-44",15,21539,0.46641964,0.3432276,0.8096472
"AUS",2016,"Female","35-44",17.5,21539,0.42732418,0.3396644,0.76698858
"AUS",2016,"Female","35-44",20,21540,0.41650018,0.33818752,0.75468767
"AUS",2016,"Female","35-44",22.5,21539,0.40865004,0.32827491,0.73692489
"AUS",2016,"Female","35-44",25,21539,0.3894186,0.3322995,0.72171807
"AUS",2016,"Female","35-44",27.5,21540,0.36371291,0.32073188,0.68444479
"AUS",2016,"Female","35-44",30,21539,0.36061159,0.30835462,0.66896617
"AUS",2016,"Female","35-44",32.5,21539,0.34387493,0.30686119,0.65073609
"AUS",2016,"Female","35-44",35,21539,0.3366484,0.3070004,0.6436488
"AUS",2016,"Female","35-44",37.5,21540,0.32564241,0.29868048,0.62432289
"AUS",2016,"Female","35-44",40,21539,0.3175289,0.2994085,0.6169374
"AUS",2016,"Female","35-44",42.5,21539,0.29423332,0.29040191,0.5846352
"AUS",2016,"Female","35-44",45,21539,0.29298392,0.31166071,0.6046446
"AUS",2016,"Female","35-44",47.5,21540,0.27977121,0.2908105,0.57058173
"AUS",2016,"Female","35-44",50,21539,0.28957653,0.28950661,0.57908309
"AUS",2016,"Female","35-44",52.5,21539,0.2741783,0.29162759,0.56580591
"AUS",2016,"Female","35-44",55,21541,0.2654703,0.29804611,0.56351638
"AUS",2016,"Female","35-44",57.5,21538,0.25929922,0.31378791,0.5730871
"AUS",2016,"Female","35-44",60,21539,0.26899529,0.29643571,0.565431
"AUS",2016,"Female","35-44",62.5,21539,0.25918451,0.28564569,0.5448302
"AUS",2016,"Female","35-44",65,21540,0.26042041,0.29139841,0.55181879
"AUS",2016,"Female","35-44",67.5,21539,0.24821831,0.28602719,0.53424549
"AUS",2016,"Female","35-44",70,21539,0.24159808,0.29283619,0.53443432
"AUS",2016,"Female","35-44",72.5,21539,0.24246338,0.29392341,0.53638679
"AUS",2016,"Female","35-44",75,21540,0.2350146,0.29507011,0.53008473
"AUS",2016,"Female","35-44",77.5,21539,0.21964891,0.31401891,0.5336678
"AUS",2016,"Female","35-44",80,21539,0.22336648,0.3005133,0.52387977
"AUS",2016,"Female","35-44",82.5,21540,0.22569782,0.29501519,0.52071297
"AUS",2016,"Female","35-44",85,21539,0.2171059,0.29982221,0.51692808
"AUS",2016,"Female","35-44",87.5,21539,0.21277291,0.27919048,0.49196339
"AUS",2016,"Female","35-44",90,21539,0.2103347,0.29186821,0.50220287
"AUS",2016,"Female","35-44",92.5,21540,0.2239567,0.29208291,0.51603961
"AUS",2016,"Female","35-44",95,21539,0.24136099,0.30939481,0.5507558
"AUS",2016,"Female","35-44",97.5,21539,0.27810222,0.391518,0.66962022
"AUS",2016,"Female","35-44",99,12924,0.29365271,0.42751777,0.72117049
"AUS",2016,"Female","35-44",99.9,7754,0.30656672,0.45638871,0.76295543
"AUS",2016,"Female","35-44",100,861,0.27705121,0.43521479,0.71226597
"AUS",2016,"Female","45-55",2.5,14038,0.68505192,0.3386521,1.0237041
