STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,SECTOR,Institutional sector,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Instruments and assets,TABLE_IDENTIFIER,Table identifier,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,SVK,Slovak Republic,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2018,,-69.102797,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FIN,Finland,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2019,,2.0480635,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FIN,Finland,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2020,,-1.5609995,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FIN,Finland,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,1995,,-41.645845,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,SVK,Slovak Republic,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,1996,,-38.226507,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,SVK,Slovak Republic,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,1997,,-43.825808,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,SVK,Slovak Republic,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,1998,,-48.797469,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,SVK,Slovak Republic,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,1999,,-48.750156,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,SVK,Slovak Republic,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2000,,-44.561236,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,SVK,Slovak Republic,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2001,,-42.695623,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,SVK,Slovak Republic,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2021,,-59.482861,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,SVK,Slovak Republic,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2022,,-60.760862,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,SVK,Slovak Republic,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2023,,-54.488333,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,SVK,Slovak Republic,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2024,,-51.470604,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,PRT,Portugal,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2002,,-55.951712,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,PRT,Portugal,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2003,,-60.498785,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,PRT,Portugal,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2004,,-65.817892,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,LVA,Latvia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2002,,-41.140948,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,LVA,Latvia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2003,,-43.433222,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,LVA,Latvia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2004,,-51.924622,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,LVA,Latvia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2005,,-58.286039,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,LVA,Latvia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2006,,-67.954165,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,LVA,Latvia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2007,,-72.77773,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,LVA,Latvia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2008,,-77.436984,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,LVA,Latvia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2009,,-83.982204,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,LVA,Latvia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2010,,-84.950936,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,LVA,Latvia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2011,,-80.267779,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,LVA,Latvia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2012,,-71.591957,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,LVA,Latvia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2013,,-70.431154,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,LVA,Latvia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2014,,-65.8827,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,LVA,Latvia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2015,,-61.669634,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,LVA,Latvia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2016,,-55.767422,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,BRA,Brazil,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2020,,-38.246073,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,TUR,Türkiye,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2017,,-53.988443,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,1998,,-0.82941009,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,1999,,0.97050679,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2000,,2.4125034,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2001,,2.2305846,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2002,,1.4081498,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2003,,1.4390949,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2004,,2.3331045,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2005,,1.5854079,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2006,,1.1015606,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2007,,0.67390903,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2008,,-0.13693083,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2009,,-3.5039018,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2010,,-4.1328341,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2011,,-3.2780121,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2012,,-3.8528876,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2013,,-3.260933,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2014,,-2.7621964,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2015,,-4.0402102,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2016,,-3.5656259,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2017,,-3.5423502,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2018,,-3.4944256,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
