"country","year","gender","age","nobs_res_1yr_log_chg","p9010_res_1yr_log_chg","p9050_res_1yr_log_chg","p5010_res_1yr_log_chg","kelley_res_1yr_log_chg","crows_res_1yr_log_chg"
"AUS",2003,"All genders","44",191490,0.60691363,0.32048702,0.2864266,0.056120701,11.453039
"AUS",2004,"All genders","44",200642,0.61715853,0.330134,0.2870245,0.069851592,10.797228
"AUS",2005,"All genders","44",209037,0.63281471,0.3508873,0.28192741,0.10897328,10.837232
"AUS",2006,"All genders","44",211712,0.65823281,0.36253512,0.29569769,0.10154071,10.968451
"AUS",2007,"All genders","44",211944,0.66629213,0.3778097,0.2884824,0.13406628,10.514931
"AUS",2008,"All genders","44",207991,0.68743134,0.34667212,0.34075922,0.008601441,10.882689
"AUS",2009,"All genders","44",204022,0.6434775,0.30307561,0.34040189,-0.058007121,11.959145
"AUS",2010,"All genders","44",205551,0.63596439,0.34735489,0.2886095,0.092372127,11.536295
"AUS",2011,"All genders","44",211424,0.63877583,0.34686971,0.29190609,0.086045235,11.541564
"AUS",2012,"All genders","44",222745,0.64578438,0.3252182,0.32056621,0.007203633,12.297254
"AUS",2013,"All genders","44",225915,0.63679981,0.31334969,0.32345012,-0.015861224,12.842725
"AUS",2014,"All genders","44",240154,0.63093191,0.31300271,0.31792921,-0.0078082951,12.978104
"AUS",2015,"All genders","44",240105,0.63778806,0.31257057,0.32521749,-0.019829337,12.58005
"AUS",2016,"All genders","44",231790,0.62475502,0.3247937,0.2999613,0.039747417,12.415255
"AUS",2017,"All genders","44",228058,0.59808809,0.3305997,0.26748839,0.10552175,12.22873
"AUS",2018,"All genders","44",227244,0.58920312,0.32146689,0.2677362,0.091192149,12.283814
"AUS",2019,"All genders","44",226292,0.6101281,0.3084054,0.30172271,0.010952936,11.247473
"AUS",2020,"All genders","44",229812,0.6242764,0.3255823,0.2986941,0.043070972,11.571121
"AUS",2021,"All genders","44",231615,0.67490065,0.36956501,0.30533561,0.095168673,10.871711
"AUS",2022,"All genders","44",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","44",91620,0.65293598,0.34874442,0.30419159,0.068234608,10.387977
"AUS",2003,"Female","44",93029,0.66428661,0.35538667,0.30889991,0.069979981,10.226203
"AUS",2004,"Female","44",96919,0.68234921,0.3641558,0.31819341,0.067359045,10.015615
"AUS",2005,"Female","44",100379,0.6929512,0.39133739,0.30161381,0.12948038,10.027236
"AUS",2006,"Female","44",101911,0.71907818,0.40641987,0.31265831,0.13039133,10.089396
"AUS",2007,"Female","44",102345,0.73016351,0.41640383,0.31375968,0.14057693,9.76408
"AUS",2008,"Female","44",100965,0.7384128,0.38606921,0.35234359,0.045673124,9.9997272
"AUS",2009,"Female","44",99245,0.69244576,0.33819869,0.35424709,-0.023176402,10.898018
"AUS",2010,"Female","44",99390,0.68621588,0.37406349,0.31215239,0.090221033,10.573929
"AUS",2011,"Female","44",101605,0.68743509,0.37677759,0.3106575,0.096183755,10.686584
"AUS",2012,"Female","44",107108,0.69045067,0.35727879,0.3331719,0.034914717,11.27082
"AUS",2013,"Female","44",108350,0.67223459,0.35003239,0.32220221,0.041399512,11.44987
"AUS",2014,"Female","44",115738,0.6674633,0.354074,0.3133893,0.060954213,11.475753
"AUS",2015,"Female","44",115642,0.67066759,0.3539409,0.31672668,0.055488322,11.194821
"AUS",2016,"Female","44",111888,0.66221523,0.36546892,0.29674628,0.10377689,10.948494
"AUS",2017,"Female","44",110528,0.64205551,0.36168009,0.28037542,0.12663184,11.010935
"AUS",2018,"Female","44",109968,0.62839228,0.35909081,0.2693015,0.14288734,10.990824
"AUS",2019,"Female","44",109592,0.65302467,0.3428278,0.31019691,0.049968846,10.096628
"AUS",2020,"Female","44",111655,0.66970742,0.36350071,0.3062067,0.085550807,10.431188
"AUS",2021,"Female","44",113054,0.73023701,0.405673,0.32456398,0.11107218,10.174075
"AUS",2022,"Female","44",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","44",96991,0.5466423,0.27567771,0.27096459,0.0086219413,13.277744
"AUS",2003,"Male","44",98461,0.544734,0.27815157,0.2665824,0.021238204,13.082306
"AUS",2004,"Male","44",103723,0.54718113,0.2882576,0.2589235,0.053609483,12.141057
"AUS",2005,"Male","44",108658,0.56700808,0.30375579,0.26325232,0.071433678,12.192716
"AUS",2006,"Male","44",109801,0.59511948,0.316412,0.2787075,0.063356183,12.316119
"AUS",2007,"Male","44",109599,0.59832394,0.33473781,0.2635861,0.11891836,11.893528
"AUS",2008,"Male","44",107026,0.6283493,0.29941952,0.32892978,-0.046964739,11.946726
"AUS",2009,"Male","44",104777,0.58933818,0.26053712,0.3288011,-0.11583159,13.061767
"AUS",2010,"Male","44",106161,0.58511257,0.31643301,0.26867959,0.081614077,12.833806
"AUS",2011,"Male","44",109819,0.58596241,0.31125361,0.27470881,0.062367141,12.84761
"AUS",2012,"Male","44",115637,0.59583557,0.28610992,0.3097257,-0.039634723,13.498957
"AUS",2013,"Male","44",117565,0.59777057,0.27204421,0.32572639,-0.089803986,14.167115
"AUS",2014,"Male","44",124416,0.58740139,0.2656889,0.32171249,-0.095375322,14.379873
"AUS",2015,"Male","44",124463,0.60254091,0.26752752,0.33501339,-0.11200213,13.958793
"AUS",2016,"Male","44",119902,0.58402717,0.2796644,0.3043628,-0.042289823,13.935755
"AUS",2017,"Male","44",117530,0.55099821,0.2950573,0.25594088,0.070991904,13.760408
"AUS",2018,"Male","44",117276,0.54423237,0.2773428,0.2668896,0.019207226,13.63287
"AUS",2019,"Male","44",116700,0.56130689,0.26622629,0.2950806,-0.051405586,12.452404
"AUS",2020,"Male","44",118157,0.57747257,0.28502649,0.29244611,-0.01284843,12.810448
"AUS",2021,"Male","44",118561,0.6160174,0.32965279,0.28636461,0.070271023,11.798729
"AUS",2022,"Male","44",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","45",184632,0.58985138,0.30406672,0.28578469,0.030994292,11.937133
"AUS",2003,"All genders","45",190985,0.58264452,0.30789381,0.27475071,0.056883916,11.511489
"AUS",2004,"All genders","45",195469,0.60505491,0.32376289,0.28129199,0.07019347,10.9789
"AUS",2005,"All genders","45",208613,0.61894888,0.3435154,0.27543351,0.10999598,10.93612
"AUS",2006,"All genders","45",213225,0.63259298,0.34107968,0.29151329,0.078354314,11.015777
"AUS",2007,"All genders","45",215830,0.64344531,0.35999638,0.2834489,0.118965,10.580792
"AUS",2008,"All genders","45",216302,0.65939111,0.32900938,0.33038172,-0.0020812191,10.812196
"AUS",2009,"All genders","45",207800,0.62080872,0.2918373,0.32897142,-0.059815705,11.94363
"AUS",2010,"All genders","45",204381,0.6168344,0.33606887,0.2807655,0.089656748,11.60418
"AUS",2011,"All genders","45",209227,0.61716753,0.33800793,0.27915961,0.095352262,11.768028
"AUS",2012,"All genders","45",213823,0.63194656,0.3146928,0.3172538,-0.0040525626,12.467761
"AUS",2013,"All genders","45",223771,0.62201047,0.30011392,0.32189658,-0.035019774,13.051419
"AUS",2014,"All genders","45",226429,0.61421883,0.30337149,0.31084731,-0.01217127,13.139776
"AUS",2015,"All genders","45",240484,0.61801147,0.2999678,0.31804371,-0.029248508,12.649686
"AUS",2016,"All genders","45",241257,0.60788918,0.31594792,0.29194129,0.039491795,12.35119
"AUS",2017,"All genders","45",233619,0.58928102,0.322227,0.26705399,0.093627669,12.365632
"AUS",2018,"All genders","45",230230,0.57734209,0.31235182,0.2649903,0.082033724,12.335407
"AUS",2019,"All genders","45",229491,0.59734631,0.29797941,0.29936689,-0.0023227346,11.446897
"AUS",2020,"All genders","45",228324,0.60536289,0.31388041,0.29148251,0.03699914,11.554652
"AUS",2021,"All genders","45",228202,0.66074634,0.362735,0.2980113,0.097955443,10.876211
"AUS",2022,"All genders","45",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","45",90300,0.63499349,0.33473212,0.30026141,0.054285135,10.708472
"AUS",2003,"Female","45",93482,0.6296587,0.33392429,0.29573441,0.060651727,10.46445
"AUS",2004,"Female","45",95623,0.65978622,0.3512983,0.30848789,0.064885274,10.055823
"AUS",2005,"Female","45",101248,0.66594601,0.3733893,0.2925567,0.12138011,10.161028
"AUS",2006,"Female","45",103570,0.6861825,0.37601519,0.31016731,0.095962621,10.234542
"AUS",2007,"Female","45",105107,0.69870389,0.39225098,0.3064529,0.12279606,9.9897804
"AUS",2008,"Female","45",105740,0.69964778,0.3649959,0.33465189,0.043370407,9.9801836
"AUS",2009,"Female","45",101939,0.65797997,0.32277781,0.33520222,-0.018882656,10.922615
"AUS",2010,"Female","45",99997,0.65466791,0.35478321,0.29988471,0.083857022,10.844654
"AUS",2011,"Female","45",101646,0.6551609,0.36221409,0.29294682,0.10572559,10.849556
"AUS",2012,"Female","45",103441,0.6665535,0.33926111,0.32729238,0.017956145,11.529738
"AUS",2013,"Female","45",108281,0.65599251,0.33285809,0.32313442,0.014822827,11.856905
"AUS",2014,"Female","45",109617,0.63860029,0.33586779,0.3027325,0.051887378,11.757229
"AUS",2015,"Female","45",117264,0.64332479,0.33731121,0.30601358,0.048649803,11.297305
"AUS",2016,"Female","45",117649,0.63800812,0.3528271,0.28518102,0.106027,10.818987
"AUS",2017,"Female","45",113841,0.62299538,0.35017961,0.27281579,0.12418041,11.169182
"AUS",2018,"Female","45",112598,0.61345279,0.34733811,0.26611471,0.13240367,11.065544
"AUS",2019,"Female","45",112094,0.63673109,0.33059871,0.30613241,0.038424864,10.439009
"AUS",2020,"Female","45",111412,0.64099407,0.34718838,0.29380572,0.083281055,10.459671
"AUS",2021,"Female","45",112199,0.70814145,0.39280319,0.31533822,0.10939194,10.018969
"AUS",2022,"Female","45",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","45",94332,0.54310697,0.27100888,0.27209809,-0.0020055263,13.41538
"AUS",2003,"Male","45",97503,0.52734941,0.27335262,0.25399679,0.036704,13.065789
"AUS",2004,"Male","45",99846,0.54686153,0.2899794,0.2568821,0.060522262,12.352842
"AUS",2005,"Male","45",107365,0.56483459,0.306243,0.25859159,0.084363475,12.438654
"AUS",2006,"Male","45",109655,0.57728946,0.303749,0.2735405,0.052328166,12.33512
"AUS",2007,"Male","45",110723,0.58252537,0.3211565,0.2613689,0.10263519,11.673337
"AUS",2008,"Male","45",110562,0.61508369,0.2873325,0.32775119,-0.065712497,11.679772
"AUS",2009,"Male","45",105861,0.57914162,0.25654128,0.32260031,-0.11406368,13.06743
"AUS",2010,"Male","45",104384,0.5716266,0.30882692,0.26279968,0.080519773,12.858802
"AUS",2011,"Male","45",107581,0.57491678,0.30903709,0.26587969,0.075067207,12.871819
"AUS",2012,"Male","45",110382,0.59538937,0.28732061,0.30806881,-0.034848116,13.642076
"AUS",2013,"Male","45",115490,0.58344495,0.26241389,0.32103109,-0.10046741,14.292353
"AUS",2014,"Male","45",116812,0.58631039,0.2667293,0.31958109,-0.090143032,14.622732
"AUS",2015,"Male","45",123220,0.58873552,0.25730133,0.33143419,-0.12591878,13.73357
"AUS",2016,"Male","45",123608,0.57689965,0.27628851,0.30061111,-0.042160884,13.8762
"AUS",2017,"Male","45",119778,0.55311966,0.2904329,0.26268679,0.050162945,13.797897
"AUS",2018,"Male","45",117632,0.53934002,0.2735877,0.26575229,0.014527789,13.65188
"AUS",2019,"Male","45",117397,0.55823326,0.26455688,0.29367641,-0.052163716,12.518792
"AUS",2020,"Male","45",116912,0.56910431,0.27700618,0.2920981,-0.026518734,12.711429
"AUS",2021,"Male","45",116003,0.61151123,0.32951543,0.28199577,0.077708557,12.057092
"AUS",2022,"Male","45",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","45-55",1635817,0.55429339,0.26643339,0.28786004,-0.038655788,12.508284
"AUS",2003,"All genders","45-55",1691839,0.54425859,0.26755294,0.27670565,-0.016816841,12.329131
"AUS",2004,"All genders","45-55",1757610,0.5557676,0.2755152,0.2802524,-0.0085237036,11.342626
"AUS",2005,"All genders","45-55",1862065,0.57257116,0.29785189,0.2747193,0.040401254,11.628152
"AUS",2006,"All genders","45-55",1926725,0.59155178,0.29318595,0.29836583,-0.0087564308,11.681812
"AUS",2007,"All genders","45-55",1984737,0.6006577,0.31181231,0.28884539,0.03823629,11.152094
"AUS",2008,"All genders","45-55",2042229,0.61216235,0.28839082,0.32377157,-0.057796352,11.194687
"AUS",2009,"All genders","45-55",2052313,0.5772891,0.25676388,0.32052526,-0.11044966,12.128106
"AUS",2010,"All genders","45-55",2062038,0.56373894,0.28937745,0.27436146,0.026636424,12.015004
"AUS",2011,"All genders","45-55",2096319,0.56485569,0.2884877,0.27636802,0.021456242,12.216233
"AUS",2012,"All genders","45-55",2117876,0.57884526,0.27086088,0.30798435,-0.064133674,12.749287
"AUS",2013,"All genders","45-55",2130016,0.57001626,0.25696096,0.31305534,-0.098408379,13.47635
"AUS",2014,"All genders","45-55",2140396,0.57272542,0.26235259,0.3103728,-0.083845086,13.499904
"AUS",2015,"All genders","45-55",2158267,0.5758357,0.26337868,0.31245697,-0.085229665,13.107813
"AUS",2016,"All genders","45-55",2183237,0.56629479,0.27939698,0.28689778,-0.013245394,12.923257
"AUS",2017,"All genders","45-55",2205759,0.54976988,0.28619611,0.2635738,0.041148704,12.845431
"AUS",2018,"All genders","45-55",2228115,0.53979015,0.27675018,0.26303998,0.025399132,12.884419
"AUS",2019,"All genders","45-55",2258505,0.56334591,0.2680189,0.29532701,-0.048474848,11.724449
"AUS",2020,"All genders","45-55",2290466,0.58783472,0.29221445,0.29562029,-0.0057938723,12.115299
"AUS",2021,"All genders","45-55",2285560,0.6301738,0.33177453,0.29839927,0.052961998,11.449001
"AUS",2022,"All genders","45-55",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","45-55",799446,0.58120036,0.27572161,0.30547875,-0.051199455,11.443771
"AUS",2003,"Female","45-55",830849,0.5753904,0.2792165,0.29617387,-0.029471073,11.298458
"AUS",2004,"Female","45-55",866442,0.59436643,0.28748226,0.30688417,-0.032643009,10.565988
"AUS",2005,"Female","45-55",917340,0.60433555,0.31185466,0.29248095,0.032057878,10.919385
"AUS",2006,"Female","45-55",952844,0.62411261,0.30877903,0.31533358,-0.010502182,11.003674
"AUS",2007,"Female","45-55",984231,0.63566726,0.32537884,0.31028843,0.023739474,10.578938
"AUS",2008,"Female","45-55",1015598,0.63567138,0.30671278,0.32895857,-0.034995746,10.478402
"AUS",2009,"Female","45-55",1024251,0.59846419,0.27076101,0.32770318,-0.095147155,11.216908
"AUS",2010,"Female","45-55",1027980,0.58824855,0.29320103,0.29504755,-0.0031390169,11.289971
"AUS",2011,"Female","45-55",1040864,0.58803844,0.29491556,0.29312289,0.003048558,11.495435
"AUS",2012,"Female","45-55",1048563,0.59487838,0.28062487,0.31425351,-0.056530282,11.899973
"AUS",2013,"Female","45-55",1052443,0.581361,0.27272904,0.30863196,-0.061756667,12.320844
"AUS",2014,"Female","45-55",1057377,0.58182126,0.27920625,0.30261505,-0.040233664,12.249081
"AUS",2015,"Female","45-55",1068222,0.58416808,0.28213787,0.30203024,-0.034052469,11.962631
"AUS",2016,"Female","45-55",1083549,0.58158892,0.29831207,0.28327686,0.025851957,11.617599
"AUS",2017,"Female","45-55",1096243,0.56598061,0.29667708,0.26930356,0.04836477,11.798851
"AUS",2018,"Female","45-55",1108950,0.55909085,0.29482844,0.26426244,0.054670911,11.783375
"AUS",2019,"Female","45-55",1125727,0.58593702,0.2857534,0.30018359,-0.024627553,10.641671
"AUS",2020,"Female","45-55",1140900,0.60699844,0.31214571,0.29485273,0.028489325,11.154141
"AUS",2021,"Female","45-55",1144360,0.66423583,0.34745878,0.31677708,0.046190973,10.719591
"AUS",2022,"Female","45-55",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","45-55",836371,0.52586573,0.25515923,0.2707065,-0.029565105,13.833301
"AUS",2003,"Male","45-55",860990,0.51051795,0.25256133,0.25795662,-0.010568273,13.692014
"AUS",2004,"Male","45-55",891168,0.51470524,0.26025128,0.25445396,0.011263391,12.433825
"AUS",2005,"Male","45-55",944725,0.53698158,0.2785899,0.25839168,0.037614375,12.814941
"AUS",2006,"Male","45-55",973881,0.55698442,0.27524737,0.28173706,-0.011651482,12.77632
"AUS",2007,"Male","45-55",1000506,0.56207192,0.29593793,0.26613396,0.053025175,12.116461
"AUS",2008,"Male","45-55",1026631,0.58625072,0.26667878,0.31957194,-0.090222768,12.016853
"AUS",2009,"Male","45-55",1028062,0.55376351,0.23980238,0.31396115,-0.13391776,13.188861
"AUS",2010,"Male","45-55",1034058,0.5369553,0.28369582,0.25325951,0.056683131,13.156449
"AUS",2011,"Male","45-55",1055455,0.53950655,0.27970427,0.25980228,0.036889248,13.233521
"AUS",2012,"Male","45-55",1069313,0.5616284,0.25974524,0.30188316,-0.075028114,13.820606
"AUS",2013,"Male","45-55",1077573,0.5573293,0.23959321,0.31773612,-0.14020959,14.661447
"AUS",2014,"Male","45-55",1083019,0.56178927,0.24353525,0.31825399,-0.13300137,14.839732
"AUS",2015,"Male","45-55",1090045,0.56543899,0.24210364,0.32333535,-0.14366132,14.256312
"AUS",2016,"Male","45-55",1099688,0.55009836,0.25849429,0.29160407,-0.060188845,14.304733
"AUS",2017,"Male","45-55",1109516,0.53087616,0.27348471,0.25739148,0.03031446,14.150449
"AUS",2018,"Male","45-55",1119165,0.51866275,0.25593328,0.26272944,-0.013103219,14.085792
"AUS",2019,"Male","45-55",1132778,0.53879762,0.24765633,0.2911413,-0.080707431,12.912592
"AUS",2020,"Male","45-55",1149566,0.56676435,0.26933801,0.29742631,-0.049559046,13.108385
"AUS",2021,"Male","45-55",1141200,0.5929203,0.313476,0.27944431,0.057396736,12.498484
"AUS",2022,"Male","45-55",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","46",180877,0.57647681,0.29648972,0.2799871,0.028626682,12.00783
"AUS",2003,"All genders","46",186458,0.56804949,0.29631102,0.2717385,0.043257713,11.788606
"AUS",2004,"All genders","46",194440,0.58429581,0.3066985,0.27759731,0.049805582,10.9737
"AUS",2005,"All genders","46",202754,0.59912348,0.3308897,0.26823381,0.10457927,11.046349
"AUS",2006,"All genders","46",212273,0.61761057,0.33116689,0.28644371,0.072413243,11.164128
"AUS",2007,"All genders","46",216926,0.6318928,0.35148248,0.28041029,0.11247507,10.754251
"AUS",2008,"All genders","46",219926,0.64709282,0.32018298,0.32690978,-0.01039542,11.063453
"AUS",2009,"All genders","46",215822,0.60414451,0.28073549,0.32340902,-0.070634633,11.981846
"AUS",2010,"All genders","46",207937,0.59983373,0.3239679,0.27586579,0.080192409,11.792458
"AUS",2011,"All genders","46",207432,0.59618759,0.3222841,0.27390349,0.08114998,11.878181
"AUS",2012,"All genders","46",211251,0.61108112,0.29929021,0.31179091,-0.0204567,12.539336
"AUS",2013,"All genders","46",214116,0.60637093,0.28964418,0.31672671,-0.04466331,13.124854
"AUS",2014,"All genders","46",223946,0.60093021,0.29332161,0.3076086,-0.023774799,13.309839
"AUS",2015,"All genders","46",226295,0.60704041,0.29319,0.3138504,-0.03403464,12.717004
"AUS",2016,"All genders","46",241205,0.59338439,0.3062802,0.28710419,0.032316331,12.541948
"AUS",2017,"All genders","46",242583,0.57188779,0.3107844,0.26110339,0.086871952,12.404154
"AUS",2018,"All genders","46",235420,0.56704092,0.304129,0.26291192,0.072688036,12.408253
"AUS",2019,"All genders","46",232124,0.58551878,0.29174641,0.2937724,-0.0034601651,11.434249
"AUS",2020,"All genders","46",231400,0.60313308,0.31462109,0.28851199,0.043289118,11.721342
"AUS",2021,"All genders","46",226596,0.6444512,0.35245371,0.29199749,0.093810387,11.109542
"AUS",2022,"All genders","46",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","46",89256,0.61676222,0.3193832,0.29737899,0.035676986,10.87429
"AUS",2003,"Female","46",91840,0.61120462,0.32164472,0.2895599,0.052494403,10.713434
"AUS",2004,"Female","46",95821,0.63650709,0.33305562,0.30345151,0.046510253,10.138771
"AUS",2005,"Female","46",99621,0.6406287,0.35779279,0.2828359,0.11700521,10.227844
"AUS",2006,"Female","46",104169,0.66470051,0.36170861,0.3029919,0.088335596,10.508278
"AUS",2007,"Female","46",106374,0.68094349,0.3795867,0.30135679,0.11488458,10.099446
"AUS",2008,"Female","46",108223,0.68108368,0.3513861,0.32969761,0.031844091,10.111441
"AUS",2009,"Female","46",106364,0.63276577,0.30226481,0.33050099,-0.044623431,11.045947
"AUS",2010,"Female","46",102367,0.63323689,0.33827311,0.29496378,0.068393573,10.975365
"AUS",2011,"Female","46",101910,0.6285128,0.33926532,0.28924751,0.079581201,11.069437
"AUS",2012,"Female","46",103006,0.63341904,0.31649059,0.31692842,-0.00069121056,11.623143
"AUS",2013,"Female","46",104187,0.6280899,0.31915769,0.30893219,0.01628032,11.938873
"AUS",2014,"Female","46",109107,0.61827952,0.32172972,0.2965498,0.04072579,11.918289
"AUS",2015,"Female","46",110534,0.62603277,0.32444811,0.30158469,0.036521118,11.356359
"AUS",2016,"Female","46",118860,0.61624378,0.33614111,0.2801027,0.090935454,11.205722
